flight_issues.flightnum,flight_issues.num_delays,flight_issues.avg_delay,flight_issues.total_delay,flight_issues.num_cancellations
5409,72,33.47222222222222,2410,4
6643,156,15.435897435897436,2408,7
7797,71,33.901408450704224,2407,6
5177,108,22.27777777777778,2406,21
7346,63,38.17460317460318,2405,7
7703,40,60.125,2405,4
7625,77,31.181818181818183,2401,
5434,95,25.263157894736842,2400,12
6679,101,23.762376237623762,2400,4
7211,61,39.32786885245902,2399,7
6683,114,21.04385964912281,2399,1
2725,87,27.54022988505747,2396,6
6692,119,20.11764705882353,2394,9
6395,83,28.843373493975903,2394,2
5485,131,18.244274809160306,2390,8
7206,48,49.791666666666664,2390,
6697,120,19.891666666666666,2387,1
5831,78,30.564102564102566,2384,14
6876,69,34.507246376811594,2381,
2699,92,25.869565217391305,2380,2
6954,43,55.348837209302324,2380,2
4197,101,23.554455445544555,2379,9
3061,141,16.858156028368793,2377,8
9555,111,21.405405405405407,2376,5
6796,42,56.45238095238095,2371,4
2878,104,22.798076923076923,2371,3
4020,105,22.552380952380954,2368,25
7599,55,43.0,2365,1
6747,123,19.170731707317074,2358,4
5071,93,25.29032258064516,2352,10
6648,113,20.8141592920354,2352,1
6724,143,16.433566433566433,2350,1
3249,130,18.06923076923077,2349,6
3890,136,17.264705882352942,2348,13
4934,86,27.302325581395348,2348,11
3202,93,25.247311827956988,2348,3
7244,46,50.97826086956522,2345,4
4956,137,17.087591240875913,2341,24
5039,114,20.526315789473685,2340,10
6737,94,24.872340425531913,2338,10
3548,64,36.515625,2337,6
4953,124,18.838709677419356,2336,14
3382,113,20.672566371681416,2336,6
7705,27,86.4074074074074,2333,6
2817,85,27.435294117647057,2332,1
9539,90,25.9,2331,10
6498,92,25.33695652173913,2331,4
3068,101,23.07920792079208,2331,2
6657,117,19.914529914529915,2330,11
7624,59,39.47457627118644,2329,2
6045,188,12.367021276595745,2325,8
3550,124,18.75,2325,5
3145,100,23.24,2324,6
6688,102,22.784313725490197,2324,6
6143,130,17.876923076923077,2324,4
9562,71,32.70422535211268,2322,5
9559,78,29.756410256410255,2321,11
7350,62,37.435483870967744,2321,2
2971,71,32.67605633802817,2320,2
6924,51,45.470588235294116,2319,9
6336,79,29.29113924050633,2314,8
3286,65,35.55384615384615,2311,6
7630,65,35.52307692307692,2309,6
7412,77,29.98701298701299,2309,1
2511,112,20.580357142857142,2305,2
6527,149,15.463087248322148,2304,2
7279,52,44.28846153846154,2303,5
2735,65,35.41538461538462,2302,5
9558,111,20.71171171171171,2299,11
5318,92,24.98913043478261,2299,2
5399,77,29.805194805194805,2295,6
7607,49,46.816326530612244,2294,7
7526,59,38.86440677966102,2293,2
9550,124,18.483870967741936,2292,15
5444,104,22.03846153846154,2292,11
6457,122,18.770491803278688,2290,10
2777,104,22.01923076923077,2290,3
6654,106,21.57547169811321,2287,5
6941,51,44.8235294117647,2286,4
3013,152,15.039473684210526,2286,3
9581,105,21.752380952380953,2284,5
6912,38,60.05263157894737,2282,6
3217,141,16.177304964539008,2281,2
2980,76,30.013157894736842,2281,2
2449,129,17.674418604651162,2280,19
3525,122,18.68032786885246,2279,7
3089,166,13.728915662650602,2279,4
7509,87,26.183908045977013,2278,7
7467,62,36.725806451612904,2277,5
2601,103,22.106796116504853,2277,3
5652,73,31.164383561643834,2275,9
3153,99,22.97979797979798,2275,9
3166,110,20.681818181818183,2275,9
5521,59,38.49152542372882,2271,29
5677,96,23.65625,2271,8
6699,100,22.71,2271,4
4768,99,22.939393939393938,2271,1
3266,112,20.232142857142858,2266,19
3099,171,13.23391812865497,2263,2
6633,97,23.31958762886598,2262,1
2995,121,18.68595041322314,2261,2
5226,107,21.121495327102803,2260,13
3065,144,15.694444444444445,2260,2
5053,87,25.919540229885058,2255,9
3654,74,30.45945945945946,2254,4
7723,41,54.926829268292686,2252,2
3428,77,29.233766233766232,2251,
6574,135,16.666666666666668,2250,3
6459,86,26.151162790697676,2249,
5425,101,22.237623762376238,2246,16
5370,103,21.805825242718445,2246,5
5123,86,26.1046511627907,2245,18
2904,102,22.0,2244,4
7583,51,43.98039215686274,2243,3
5029,125,17.936,2242,13
4316,120,18.683333333333334,2242,11
5255,83,27.012048192771083,2242,7
4822,48,46.708333333333336,2242,5
7275,58,38.6551724137931,2242,5
7329,70,32.01428571428571,2241,9
3379,110,20.37272727272727,2241,4
1306,88,25.454545454545453,2240,3
7722,43,52.02325581395349,2237,1
2797,109,20.513761467889907,2236,3
5501,117,19.102564102564102,2235,4
4906,74,30.18918918918919,2234,12
7645,38,58.76315789473684,2233,3
6664,100,22.32,2232,2
4439,89,25.06741573033708,2231,2
6899,62,35.96774193548387,2230,11
5330,73,30.534246575342465,2229,4
6680,93,23.967741935483872,2229,4
3066,117,19.05128205128205,2229,4
3363,110,20.263636363636362,2229,2
6765,57,39.03508771929825,2225,1
3181,118,18.8135593220339,2220,4
6917,60,36.96666666666667,2218,7
6499,155,14.283870967741935,2214,5
2371,117,18.923076923076923,2214,
5198,72,30.73611111111111,2213,15
9584,89,24.865168539325843,2213,4
3188,124,17.838709677419356,2212,4
6274,146,15.143835616438356,2211,14
5639,92,24.02173913043478,2210,16
3362,101,21.871287128712872,2209,5
2514,109,20.26605504587156,2209,2
5057,105,21.0,2205,11
5467,85,25.929411764705883,2204,15
6638,74,29.72972972972973,2200,5
5810,77,28.558441558441558,2199,13
7530,50,43.94,2197,6
9532,85,25.847058823529412,2197,4
7278,65,33.753846153846155,2194,
6821,77,28.48051948051948,2193,4
5643,49,44.673469387755105,2189,14
5883,81,27.02469135802469,2189,9
2496,123,17.78048780487805,2187,4
9517,132,16.553030303030305,2185,6
3368,86,25.337209302325583,2179,4
3710,123,17.70731707317073,2178,3
5542,100,21.77,2177,21
7735,44,49.47727272727273,2177,3
7595,94,23.127659574468087,2174,1
7362,44,49.38636363636363,2173,6
7289,65,33.43076923076923,2173,2
7636,51,42.588235294117645,2172,2
5239,101,21.485148514851485,2170,9
6506,117,18.53846153846154,2169,7
7704,38,57.05263157894737,2168,5
6567,149,14.550335570469798,2168,2
7828,47,46.12765957446808,2168,2
3141,86,25.197674418604652,2167,18
3042,161,13.4472049689441,2165,2
6080,209,10.344497607655502,2162,9
4067,58,37.275862068965516,2162,7
3177,104,20.778846153846153,2161,9
4960,106,20.37735849056604,2160,18
6653,71,30.366197183098592,2156,2
9520,89,24.213483146067414,2155,7
5120,83,25.951807228915662,2154,8
6418,102,21.107843137254903,2153,14
6798,54,39.870370370370374,2153,
6301,115,18.695652173913043,2150,76
2795,110,19.545454545454547,2150,4
7663,34,63.205882352941174,2149,6
3445,99,21.68686868686869,2147,9
6549,118,18.1864406779661,2146,6
5917,92,23.304347826086957,2144,8
5004,118,18.152542372881356,2142,10
2922,116,18.45689655172414,2141,3
2998,121,17.68595041322314,2140,2
7699,27,79.25925925925925,2140,
6642,102,20.970588235294116,2139,8
3969,70,30.542857142857144,2138,5
5235,98,21.79591836734694,2136,15
6099,178,11.99438202247191,2135,10
4876,102,20.91176470588235,2133,29
3204,95,22.45263157894737,2133,6
4790,84,25.38095238095238,2132,17
9514,53,40.18867924528302,2130,5
7586,53,40.15094339622642,2128,2
7351,65,32.66153846153846,2123,1
5388,42,50.523809523809526,2122,5
7288,42,50.523809523809526,2122,2
6463,149,14.228187919463087,2120,8
6510,119,17.789915966386555,2117,5
5382,90,23.5,2115,13
6732,89,23.764044943820224,2115,4
7236,64,33.0,2112,3
4932,115,18.356521739130436,2111,12
6711,135,15.637037037037038,2111,10
7765,35,60.31428571428572,2111,9
6518,108,19.546296296296298,2111,5
5696,123,17.15447154471545,2110,13
6910,48,43.958333333333336,2110,7
3007,147,14.353741496598639,2110,4
6050,220,9.581818181818182,2108,14
6629,154,13.675324675324676,2106,16
3401,114,18.45614035087719,2104,3
5682,92,22.858695652173914,2103,2
7214,57,36.87719298245614,2102,10
7328,47,44.723404255319146,2102,7
7273,46,45.67391304347826,2101,1
3851,118,17.779661016949152,2098,6
5940,99,21.181818181818183,2097,5
5913,52,40.30769230769231,2096,3
7203,44,47.63636363636363,2096,
3157,92,22.77173913043478,2095,4
2953,75,27.92,2094,2
7732,49,42.69387755102041,2092,1
5478,102,20.5,2091,17
5377,184,11.36413043478261,2091,4
6528,165,12.666666666666666,2090,4
3024,83,25.16867469879518,2089,11
3354,118,17.66949152542373,2085,6
6690,103,20.223300970873787,2083,7
3023,171,12.181286549707602,2083,3
6263,42,49.523809523809526,2080,14
6587,131,15.870229007633588,2079,1
6733,79,26.303797468354432,2078,6
7243,45,46.044444444444444,2072,2
7640,53,39.094339622641506,2072,2
7837,40,51.775,2071,4
3003,136,15.213235294117647,2069,1
7226,38,54.36842105263158,2066,1
3159,76,27.144736842105264,2063,5
6579,74,27.87837837837838,2063,3
3008,119,17.327731092436974,2062,1
3823,151,13.642384105960264,2060,6
6668,90,22.88888888888889,2060,2
5543,84,24.511904761904763,2059,12
6431,70,29.4,2058,5
5809,110,18.7,2057,12
5229,65,31.630769230769232,2056,17
4900,50,41.1,2055,5
4911,79,25.974683544303797,2052,1
6494,86,23.848837209302324,2051,
6723,125,16.384,2048,
9564,59,34.69491525423729,2047,6
6588,127,16.118110236220474,2047,1
5408,93,22.0,2046,9
6718,94,21.75531914893617,2045,7
5320,93,21.978494623655912,2044,13
7550,38,53.78947368421053,2044,2
6774,65,31.43076923076923,2043,2
5781,83,24.602409638554217,2042,9
3194,148,13.79054054054054,2041,11
2935,97,21.04123711340206,2041,5
9554,111,18.37837837837838,2040,12
6048,159,12.830188679245284,2040,9
5558,94,21.69148936170213,2039,10
7515,60,33.983333333333334,2039,8
800,58,35.1551724137931,2039,5
2638,129,15.806201550387597,2039,4
5016,98,20.785714285714285,2037,12
6037,83,24.542168674698797,2037,8
6931,47,43.340425531914896,2037,
5631,47,43.319148936170215,2036,5
5947,78,26.076923076923077,2034,10
5263,91,22.32967032967033,2032,17
3018,125,16.256,2032,5
6556,173,11.745664739884393,2032,4
6113,68,29.88235294117647,2032,4
6337,59,34.40677966101695,2030,20
6384,111,18.28828828828829,2030,5
6298,79,25.645569620253166,2026,4
6458,83,24.40963855421687,2026,1
5181,70,28.9,2023,12
6956,36,56.19444444444444,2023,2
6900,59,34.25423728813559,2021,5
6594,140,14.42142857142857,2019,1
6505,108,18.675925925925927,2017,6
5943,53,38.056603773584904,2017,4
2689,105,19.2,2016,2
6890,48,41.979166666666664,2015,5
6432,60,33.55,2013,5
2651,64,31.4375,2012,5
7562,52,38.65384615384615,2010,9
9516,104,19.317307692307693,2009,6
7734,27,74.37037037037037,2008,5
2815,94,21.361702127659573,2008,3
5003,104,19.278846153846153,2005,7
6488,116,17.275862068965516,2004,5
5861,103,19.446601941747574,2003,9
6433,65,30.784615384615385,2001,3
4430,100,19.94,1994,
6452,118,16.889830508474578,1993,9
3052,123,16.203252032520325,1993,2
5616,78,25.5,1989,11
6086,126,15.753968253968255,1985,6
4801,52,38.15384615384615,1984,5
5633,77,25.766233766233768,1984,1
6634,97,20.432989690721648,1982,2
3035,121,16.371900826446282,1981,8
5869,46,43.06521739130435,1981,3
7322,97,20.412371134020617,1980,7
6920,47,42.08510638297872,1978,3
2469,87,22.735632183908045,1978,2
6753,104,19.01923076923077,1978,1
7740,60,32.93333333333333,1976,2
2369,94,21.02127659574468,1976,1
6473,74,26.68918918918919,1975,
5424,77,25.636363636363637,1974,13
5509,87,22.655172413793103,1971,5
6682,89,22.146067415730336,1971,5
4000,182,10.82967032967033,1971,4
9568,104,18.942307692307693,1970,6
6607,87,22.632183908045977,1969,3
5893,95,20.705263157894738,1967,4
5070,53,37.094339622641506,1966,19
6807,91,21.604395604395606,1966,8
5010,76,25.82894736842105,1963,8
6566,169,11.615384615384615,1963,1
6696,125,15.656,1957,6
7318,54,36.24074074074074,1957,4
3287,66,29.606060606060606,1954,5
3741,53,36.84905660377358,1953,2
5349,62,31.467741935483872,1951,8
3107,166,11.75301204819277,1951,4
6757,109,17.89908256880734,1951,1
5006,64,30.421875,1947,4
3256,124,15.693548387096774,1946,9
5717,68,28.58823529411765,1944,6
3022,125,15.552,1944,5
6423,68,28.544117647058822,1941,5
5611,117,16.58974358974359,1941,3
5822,67,28.955223880597014,1940,11
5040,106,18.29245283018868,1939,14
6814,80,24.2375,1939,5
9541,67,28.940298507462686,1939,4
6797,49,39.57142857142857,1939,4
5700,58,33.43103448275862,1939,1
7842,59,32.83050847457627,1937,
3072,91,21.24175824175824,1933,2
5619,39,49.53846153846154,1932,11
2896,81,23.85185185185185,1932,1
6892,49,39.36734693877551,1929,7
3534,66,29.21212121212121,1928,7
9569,100,19.28,1928,4
6704,68,28.308823529411764,1925,1
3031,154,12.474025974025974,1921,3
7681,48,39.979166666666664,1919,2
3397,94,20.404255319148938,1918,3
5118,63,30.333333333333332,1911,16
3292,107,17.850467289719628,1910,4
3394,99,19.282828282828284,1909,3
6734,91,20.967032967032967,1908,5
2683,47,40.57446808510638,1907,3
7338,65,29.323076923076922,1906,3
6806,36,52.94444444444444,1906,1
6493,104,18.326923076923077,1906,
3164,104,18.307692307692307,1904,12
7209,44,43.27272727272727,1904,3
4773,50,38.08,1904,2
7260,54,35.24074074074074,1903,
4901,67,28.388059701492537,1902,8
2712,91,20.89010989010989,1901,4
5008,68,27.91176470588235,1898,14
3185,90,21.07777777777778,1897,13
6937,59,32.152542372881356,1897,3
4547,98,19.3265306122449,1894,11
5062,57,33.19298245614035,1892,12
7717,38,49.78947368421053,1892,6
4770,113,16.743362831858406,1892,3
2770,64,29.5625,1892,1
6891,64,29.515625,1889,6
7767,22,85.81818181818181,1888,7
7336,42,44.92857142857143,1887,2
6596,122,15.40983606557377,1880,5
3390,113,16.63716814159292,1880,
7657,23,81.69565217391305,1879,7
3317,64,29.34375,1878,6
7345,68,27.602941176470587,1877,6
3143,97,19.34020618556701,1876,12
6716,57,32.91228070175438,1876,7
6597,105,17.866666666666667,1876,5
7690,35,53.542857142857144,1874,6
6659,127,14.755905511811024,1874,4
7543,42,44.595238095238095,1873,13
3238,104,18.009615384615383,1873,1
5716,90,20.788888888888888,1871,12
7266,50,37.4,1870,6
3440,75,24.933333333333334,1870,4
4420,68,27.5,1870,4
3079,157,11.885350318471337,1866,3
6628,82,22.73170731707317,1864,5
6492,98,19.010204081632654,1863,1
2766,69,26.971014492753625,1861,2
6640,126,14.761904761904763,1860,2
3405,102,18.235294117647058,1860,2
7392,74,25.12162162162162,1859,7
2772,43,43.2093023255814,1858,
7381,41,45.292682926829265,1857,8
3001,168,11.053571428571429,1857,1
7844,37,50.189189189189186,1857,
6709,93,19.956989247311828,1856,2
3246,102,18.186274509803923,1855,4
9528,45,41.22222222222222,1855,3
6546,67,27.671641791044777,1854,2
4912,63,29.365079365079364,1850,6
3154,94,19.638297872340427,1846,6
6738,84,21.976190476190474,1846,2
5873,82,22.5,1845,4
2724,41,44.97560975609756,1844,4
5916,93,19.806451612903224,1842,14
4991,94,19.595744680851062,1842,12
6598,104,17.71153846153846,1842,4
3349,132,13.946969696969697,1841,8
6601,69,26.681159420289855,1841,2
6749,98,18.775510204081634,1840,7
6294,83,22.16867469879518,1840,2
1382,96,19.15625,1839,11
6636,74,24.824324324324323,1837,8
5838,56,32.80357142857143,1837,2
7331,59,31.11864406779661,1836,4
5615,66,27.803030303030305,1835,4
5927,69,26.55072463768116,1832,10
6393,85,21.541176470588237,1831,10
5148,81,22.59259259259259,1830,8
5754,78,23.46153846153846,1830,6
6646,106,17.254716981132077,1829,5
2562,124,14.725806451612904,1826,3
4797,101,18.07920792079208,1826,2
2758,95,19.221052631578946,1826,
6345,96,18.979166666666668,1822,12
5345,97,18.783505154639176,1822,8
5482,58,31.396551724137932,1821,15
6445,96,18.947916666666668,1819,5
2733,49,37.12244897959184,1819,
7821,36,50.5,1818,1
6672,93,19.537634408602152,1817,3
6478,141,12.836879432624114,1810,12
6436,149,12.14765100671141,1810,6
1311,86,20.988372093023255,1805,1
2973,26,69.38461538461539,1804,1
3087,197,9.152284263959391,1803,3
7684,38,47.421052631578945,1802,6
3093,154,11.694805194805195,1801,5
3212,73,24.643835616438356,1799,6
7233,56,32.125,1799,3
6042,146,12.321917808219178,1799,
6221,110,16.345454545454544,1798,16
7553,27,66.5925925925926,1798,
6608,85,21.129411764705882,1796,4
6571,61,29.42622950819672,1795,
5173,66,27.181818181818183,1794,5
6424,121,14.809917355371901,1792,7
7321,64,28.0,1792,6
9556,84,21.333333333333332,1792,5
3077,148,12.108108108108109,1792,
5236,63,28.428571428571427,1791,9
5674,146,12.26027397260274,1790,4
6109,130,13.761538461538462,1789,20
3393,70,25.557142857142857,1789,3
2989,81,22.08641975308642,1789,1
6746,77,23.233766233766232,1789,1
3009,107,16.69158878504673,1786,3
7787,39,45.76923076923077,1785,1
5603,58,30.75862068965517,1784,13
5302,66,27.0,1782,5
6867,53,33.62264150943396,1782,3
2547,118,15.09322033898305,1781,9
7660,61,29.18032786885246,1780,2
7785,41,43.390243902439025,1779,1
3040,154,11.532467532467532,1776,2
5715,58,30.603448275862068,1775,4
2113,53,33.490566037735846,1775,2
3841,89,19.9438202247191,1775,1
6304,128,13.8515625,1773,14
7567,55,32.2,1771,2
5878,55,32.163636363636364,1769,6
3899,109,16.201834862385322,1766,3
7297,36,48.97222222222222,1763,2
2385,86,20.453488372093023,1759,4
3227,87,20.195402298850574,1757,2
2756,57,30.82456140350877,1757,1
7522,44,39.90909090909091,1756,9
5544,74,23.7027027027027,1754,15
3253,79,22.20253164556962,1754,9
2934,87,20.160919540229884,1754,4
2722,68,25.779411764705884,1753,7
4938,83,21.10843373493976,1752,12
5938,52,33.69230769230769,1752,
5843,84,20.785714285714285,1746,27
5641,100,17.46,1746,7
3054,129,13.534883720930232,1746,3
6671,96,18.177083333333332,1745,4
3144,81,21.530864197530864,1744,8
3088,113,15.43362831858407,1744,5
7790,32,54.4375,1742,2
913,128,13.6015625,1741,
3036,57,30.50877192982456,1739,11
5147,79,21.974683544303797,1736,23
5870,72,24.11111111111111,1736,7
6479,89,19.49438202247191,1735,19
9547,112,15.473214285714286,1733,4
6766,82,21.121951219512194,1732,5
5055,115,15.052173913043479,1731,16
3417,64,27.046875,1731,1
6554,130,13.276923076923078,1726,5
4796,55,31.363636363636363,1725,3
4913,93,18.516129032258064,1722,12
3429,108,15.944444444444445,1722,7
3167,109,15.788990825688073,1721,13
6769,74,23.243243243243242,1720,4
4804,103,16.660194174757283,1716,3
3098,139,12.338129496402878,1715,6
6759,87,19.67816091954023,1712,6
5735,63,27.158730158730158,1711,15
2367,114,15.008771929824562,1711,2
6604,57,29.982456140350877,1709,
7721,49,34.83673469387755,1707,5
6517,86,19.848837209302324,1707,2
7229,22,77.54545454545455,1706,1
6539,84,20.297619047619047,1705,2
4812,79,21.569620253164558,1704,8
9575,95,17.905263157894737,1701,14
3554,70,24.3,1701,5
5341,69,24.579710144927535,1696,16
5381,78,21.71794871794872,1694,17
3423,101,16.77227722772277,1694,3
3533,100,16.91,1691,6
7252,45,37.577777777777776,1691,
2839,94,17.97872340425532,1690,3
3067,142,11.894366197183098,1689,4
5406,86,19.593023255813954,1685,7
6810,51,32.94117647058823,1680,9
4902,73,23.0,1679,9
9540,98,17.132653061224488,1679,3
6538,106,15.830188679245284,1678,6
3006,137,12.226277372262773,1675,2
5045,81,20.666666666666668,1674,12
5101,72,23.22222222222222,1672,18
6508,66,25.333333333333332,1672,2
7687,29,57.58620689655172,1670,1
6791,44,37.90909090909091,1668,3
3239,92,18.108695652173914,1666,1
7686,38,43.81578947368421,1665,1
7689,33,50.42424242424242,1664,4
6589,109,15.247706422018348,1662,
2583,66,25.136363636363637,1659,
6942,34,48.76470588235294,1658,9
5418,52,31.865384615384617,1657,9
5157,120,13.8,1656,13
7270,45,36.77777777777778,1655,1
6083,92,17.945652173913043,1651,18
6840,42,39.23809523809524,1648,8
7662,38,43.3421052631579,1647,4
6375,40,41.15,1646,3
7471,58,28.362068965517242,1645,10
6773,30,54.733333333333334,1642,3
7688,22,74.63636363636364,1642,3
2678,106,15.49056603773585,1642,2
3289,62,26.483870967741936,1642,
9574,81,20.25925925925926,1641,16
4863,80,20.5,1640,4
2299,70,23.414285714285715,1639,1
6918,67,24.44776119402985,1638,7
3097,142,11.528169014084508,1637,5
5554,115,14.208695652173914,1634,13
2739,74,22.06756756756757,1633,7
3629,55,29.69090909090909,1633,
6794,52,31.384615384615383,1632,4
7642,51,31.96078431372549,1630,2
4776,65,25.06153846153846,1629,3
5346,59,27.576271186440678,1627,9
7741,52,31.28846153846154,1627,4
6655,85,19.04705882352941,1619,6
6590,110,14.718181818181819,1619,
6239,105,15.40952380952381,1618,10
6033,101,16.019801980198018,1618,
3048,74,21.83783783783784,1616,2
6903,53,30.433962264150942,1613,4
4385,90,17.91111111111111,1612,10
2977,131,12.305343511450381,1612,4
5520,46,35.02173913043478,1611,19
6258,89,18.078651685393258,1609,7
2946,78,20.628205128205128,1609,3
7788,47,34.191489361702125,1607,7
7720,53,30.30188679245283,1606,4
6532,79,20.329113924050635,1606,1
7282,57,28.157894736842106,1605,1
5192,52,30.846153846153847,1604,12
6863,70,22.914285714285715,1604,7
3015,133,12.06015037593985,1604,1
6980,42,38.166666666666664,1603,1
7789,46,34.82608695652174,1602,5
2682,34,47.088235294117645,1601,2
2749,62,25.822580645161292,1601,
7651,47,34.04255319148936,1600,4
9519,101,15.841584158415841,1600,1
7710,39,41.0,1599,1
7585,39,40.92307692307692,1596,5
6710,88,18.125,1595,7
6720,100,15.95,1595,4
2656,116,13.732758620689655,1593,8
7772,46,34.630434782608695,1593,5
7255,42,37.88095238095238,1591,4
6010,89,17.853932584269664,1589,34
6632,107,14.83177570093458,1587,1
7866,34,46.61764705882353,1585,1
4840,74,21.405405405405407,1584,17
4949,60,26.4,1584,2
6503,121,13.082644628099173,1583,8
6755,78,20.28205128205128,1582,4
3062,75,21.08,1581,5
3207,79,19.9873417721519,1579,8
6866,53,29.79245283018868,1579,8
2354,83,19.012048192771083,1578,2
3176,123,12.821138211382113,1577,9
3191,129,12.217054263565892,1576,5
6447,76,20.710526315789473,1574,10
5686,82,19.195121951219512,1574,7
6491,69,22.797101449275363,1573,1
7268,39,40.333333333333336,1573,1
2298,44,35.72727272727273,1572,1
6721,78,20.115384615384617,1569,2
3055,147,10.673469387755102,1569,1
7280,58,27.051724137931036,1569,1
9580,80,19.6,1568,6
3178,69,22.71014492753623,1567,6
3497,54,29.01851851851852,1567,2
7632,38,41.21052631578947,1566,10
3389,72,21.73611111111111,1565,4
7600,37,42.270270270270274,1564,1
7655,29,53.86206896551724,1562,2
6040,89,17.53932584269663,1561,3
3447,32,48.75,1560,3
5819,70,22.271428571428572,1559,6
4995,76,20.486842105263158,1557,5
3059,119,13.058823529411764,1554,8
5339,101,15.376237623762377,1553,13
3335,78,19.846153846153847,1548,
9534,45,34.37777777777778,1547,10
5932,41,37.65853658536585,1544,2
6742,65,23.723076923076924,1542,2
4893,29,53.13793103448276,1541,6
7326,49,31.428571428571427,1540,4
3082,88,17.5,1540,4
5301,112,13.732142857142858,1538,18
5228,71,21.661971830985916,1538,10
6110,135,11.377777777777778,1536,11
6650,126,12.182539682539682,1535,4
7742,33,46.515151515151516,1535,2
6781,71,21.6056338028169,1534,1
3156,84,18.25,1533,8
3432,103,14.883495145631068,1533,3
3028,125,12.264,1533,3
1363,59,25.983050847457626,1533,2
3974,51,30.058823529411764,1533,
7240,41,37.36585365853659,1532,4
3161,52,29.442307692307693,1531,2
4694,41,37.31707317073171,1530,5
5644,68,22.470588235294116,1528,2
5533,118,12.940677966101696,1527,6
7572,56,27.267857142857142,1527,1
5132,88,17.329545454545453,1525,12
4695,69,22.057971014492754,1522,9
5426,64,23.734375,1519,19
6783,32,47.46875,1519,2
7594,30,50.6,1518,
3069,112,13.544642857142858,1517,
4097,56,27.053571428571427,1515,1
7726,33,45.878787878787875,1514,5
6585,123,12.308943089430894,1514,3
4026,51,29.607843137254903,1510,1
6390,102,14.784313725490197,1508,8
4597,78,19.32051282051282,1507,21
9523,79,19.075949367088608,1507,5
7769,41,36.75609756097561,1507,5
6631,72,20.916666666666668,1506,1
5742,48,31.291666666666668,1502,3
2906,74,20.283783783783782,1501,2
7737,22,68.18181818181819,1500,3
4820,40,37.475,1499,5
2519,66,22.696969696969695,1498,8
6921,59,25.338983050847457,1495,6
5342,65,22.953846153846154,1492,19
5590,105,14.19047619047619,1490,13
6496,74,20.135135135135137,1490,6
5419,100,14.89,1489,4
3070,83,17.927710843373493,1488,4
6520,107,13.88785046728972,1486,1
3192,89,16.685393258426966,1485,7
6887,60,24.75,1485,6
6610,74,20.06756756756757,1485,
3232,52,28.51923076923077,1483,5
5710,51,29.0,1479,21
6465,94,15.73404255319149,1479,18
5498,97,15.237113402061855,1478,12
3092,65,22.73846153846154,1478,8
5091,101,14.623762376237623,1477,14
3641,81,18.234567901234566,1477,1
6770,58,25.448275862068964,1476,3
4824,33,44.63636363636363,1473,
7833,25,58.88,1472,4
5918,45,32.71111111111111,1472,1
6889,56,26.267857142857142,1471,3
6905,55,26.69090909090909,1468,8
6521,85,17.270588235294117,1468,1
3049,110,13.327272727272728,1466,1
5640,81,18.08641975308642,1465,14
6736,75,19.52,1464,3
7296,28,52.25,1463,3
9582,84,17.416666666666668,1463,2
4931,59,24.796610169491526,1463,2
4780,38,38.473684210526315,1462,9
7551,33,44.303030303030305,1462,3
3420,76,19.223684210526315,1461,
3114,60,24.333333333333332,1460,3
4715,56,26.035714285714285,1458,5
6288,67,21.746268656716417,1457,4
5736,39,37.333333333333336,1456,10
6341,80,18.1875,1455,10
3222,54,26.944444444444443,1455,2
7261,31,46.935483870967744,1455,1
7499,48,30.270833333333332,1453,5
6022,157,9.248407643312103,1452,20
7643,31,46.83870967741935,1452,1
5119,100,14.51,1451,3
7700,33,43.96969696969697,1451,3
5771,56,25.857142857142858,1448,6
7786,43,33.674418604651166,1448,
6661,71,20.35211267605634,1445,2
6026,48,30.104166666666668,1445,2
5174,78,18.525641025641026,1445,
2584,75,19.266666666666666,1445,
6283,66,21.87878787878788,1444,5
7775,46,31.391304347826086,1444,2
7224,31,46.58064516129032,1444,
5403,68,21.205882352941178,1442,4
4811,51,28.19607843137255,1438,10
3392,72,19.97222222222222,1438,1
7539,38,37.81578947368421,1437,3
6565,97,14.793814432989691,1435,1
3836,79,18.151898734177216,1434,4
6036,59,24.28813559322034,1433,9
6400,95,15.073684210526316,1432,8
3081,144,9.944444444444445,1432,4
7812,38,37.6578947368421,1431,2
3034,99,14.444444444444445,1430,9
9515,71,20.140845070422536,1430,4
7874,35,40.77142857142857,1427,
7284,47,30.340425531914892,1426,6
3111,139,10.251798561151078,1425,
4721,41,34.73170731707317,1424,3
6906,27,52.7037037037037,1423,6
5422,96,14.770833333333334,1418,15
3146,117,12.11965811965812,1418,5
6483,42,33.714285714285715,1416,1
7731,35,40.34285714285714,1412,1
5944,42,33.595238095238095,1411,6
6380,67,21.044776119402986,1410,6
6979,44,32.0,1408,3
4842,59,23.83050847457627,1406,6
3822,155,9.070967741935483,1406,6
6894,41,34.146341463414636,1400,7
6950,38,36.8421052631579,1400,3
5936,34,41.11764705882353,1398,3
5102,50,27.96,1398,
6062,104,13.423076923076923,1396,2
5610,58,24.051724137931036,1395,10
7285,58,24.017241379310345,1393,
6495,90,15.477777777777778,1393,
2771,40,34.775,1391,2
6874,42,33.095238095238095,1390,8
5315,115,12.08695652173913,1390,6
6660,73,19.013698630136986,1388,2
7783,39,35.43589743589744,1382,2
3002,76,18.17105263157895,1381,5
2148,67,20.597014925373134,1380,3
5733,45,30.644444444444446,1379,17
3108,76,18.144736842105264,1379,5
3574,68,20.264705882352942,1378,5
3030,81,16.987654320987655,1376,4
